anime_id,name,genre,type,episodes,rating,members
11398,Kirin Ashita no Calendar,"Historical, Kids",TV,1306,6.43,59
8929,Kirin Monoshiri Yakata,Kids,TV,1565,5.56,116
10353,Kirin no Otenki Mama-san,Fantasy,Special,12,3.53,109
12077,Kissaten Soudou,Comedy,ONA,1,3.46,34
11494,Kitakaze to Taiyou,Kids,Movie,1,4.56,48
9713,Kitsune no Home Run Ou,"Kids, Sports",Movie,1,4.16,94
9515,Kitsune no Kan Chigai,"Drama, Kids",OVA,1,5.67,44
9561,Kitsune to Budou,"Drama, Kids",OVA,1,5.8,70
10546,Kitsutsuki: The Ten Hole Stories,Dementia,Movie,1,4.53,74
10081,Kitty to Daniel no Odoru Santa-san no Himitsu,"Fantasy, Kids",OVA,1,6.2,48
10078,Kitty to Daniel no Suteki na Christmas,Kids,OVA,1,6.4,49
8715,Kitty to Mimmy no Happy Birthday,"Fantasy, Kids",OVA,1,6.54,80
12119,Kitty-chan wo Sagase! Toyama-shi Stamp Rally,Comedy,ONA,1,4.25,64
12227,KiyaKiya,Psychological,Music,1,5.67,26
9288,Kizu darake no Tenshi-tachi,"Comedy, Ecchi, Parody, Seinen",OVA,1,5.38,103
12182,Kizuna (ONA),Drama,ONA,1,5.13,31
10798,Kizuna: Ningen no Uta Part 2,"Drama, Kids",OVA,1,7.0,44
7878,Kkomaeosa Ttori,"Action, Adventure, Drama, Fantasy, Historical, Magic, Shounen",Movie,1,4.5,59
7868,Kkureogi Balmyeongwang,"Action, Mecha, Sci-Fi, Shounen",Movie,1,3.5,61
10327,Kkurukkuruwa Chingudeul,"Adventure, Comedy, Kids, Slice of Life",TV,13,4.2,55
8995,Kobito to Ao Mushi,"Kids, Music",Movie,1,6.43,74
8123,Kobo-chan,"Comedy, Kids, Slice of Life",TV,63,6.72,160
8719,Kobutori,"Comedy, Demons",Movie,1,5.38,125
10254,Kobutori (1957),,Movie,1,4.75,90
12287,Kochinpa! Dainiki,Comedy,TV,24,3.4,75
12095,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Hashire! Ryoutsu-shiki Chinchin Densha,"Comedy, Police",Special,1,7.0,108
12092,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Maguro no Notta Keikan,"Comedy, Police",Special,1,6.96,117
12100,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Mezase! Kameari Superstar!! Ryoutsu-shiki Aidoru h,"Comedy, Police",Special,2,7.0,135
12098,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryou-san no Sushi Kuinee! - Choujyou Maguro Taiket,"Comedy, Police",Special,2,6.64,105
12094,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryou-san to Chyuuken Rakkii Monogatari - Kameari D,"Comedy, Police",Special,1,7.29,62
12096,"Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryoutsu no Asakusa Rinyuuaru Daisakusen!! - Aa, Om","Comedy, Police",Special,1,7.05,101
12093,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryoutsu vs. Nakimushi Aidoru!? Nihon Ikkai Dai-Sug,"Comedy, Police",Special,1,6.95,104
12097,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Shiiron Tankentai! Sumidagawa no Chikai - Omoide n,"Comedy, Police",Special,2,7.2,100
11893,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: The Final - Ryoutsu Kakichi Saigo no Hi,"Comedy, Police, Shounen, Slice of Life",Special,1,7.77,268
12099,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Washi to Ore!? - Bokura wa Asakusa Shounen Tanteid,"Comedy, Police",Special,2,7.18,116
10456,Kochira Tamago Outou Negaimasu,"Comedy, School",OVA,1,4.5,51
11394,Kodanuki Ponpo,"Kids, Music",Music,1,4.86,62
9468,Koe wo Kikasete,"Drama, Kids",OVA,1,8.33,47
9569,Kogitsune no Okurimono,"Drama, Fantasy, Kids",OVA,1,6.5,52
9831,Kogitsune no Shouboutai,"Drama, Fantasy, Kids",OVA,1,6.67,38
4529,Koguma no Misha,"Adventure, Comedy, Drama, Kids",TV,26,6.42,153
9170,Koha Ginjiro,"Action, Drama, School, Shounen",OVA,3,5.6,74
9213,Koishite!! Namashi-chan,"Kids, Slice of Life",TV,Unknown,6.14,112
11040,Kojin Toshi,Dementia,Movie,1,3.79,130
10775,Kokoro no Catchball,"Kids, Sports",OVA,1,7.33,34
9716,Kokoro no Chikara,"Adventure, Historical, Romance",Movie,1,4.49,148
9544,Kokoro no Hanataba,Kids,OVA,1,7.5,46
9477,Kokoro no Koukyougaku,"Drama, Kids",OVA,1,6.33,52
9481,Kokoroya,"Kids, Psychological, Sci-Fi",OVA,1,8.0,66
11528,Kokuen,"Drama, Music",Music,1,4.52,76
9047,Komatsu Sakyo Anime Gekijou,"Comedy, Parody, Sci-Fi, Space",TV,24,5.17,76
10146,Konchuu Monogatari Tentoumu Chu! to Mitsubachi Hatsu Chu!,Music,TV,10,5.47,75
7424,Konchuu Tsurezuregusa,"Kids, Slice of Life",OVA,1,5.8,83
10390,Konna Ko Iru kana,Kids,TV,Unknown,4.0,38
9104,Konna Watashitachi ga Nariyuki de Heroine ni Natta Kekka www,"Comedy, Fantasy",Movie,1,5.5,176
9615,Konna Watashitachi ga Nariyuki de Heroine ni Natta Kekka www (TV),"Comedy, Fantasy",TV,12,5.53,236
9914,Konna Watashitachi ga Nariyuki de Heroine ni Natta Kekka www (TV): Heroine Kentei,"Comedy, Fantasy",ONA,11,4.78,91
10446,Kono Mayonnaise wa Yuru Sugiru,Dementia,Movie,1,4.25,79
7257,Kono Sekai no Katasumi ni,"Drama, Historical",Movie,1,8.14,8028
6892,Kono Shihai kara no Sotsugyou: Ozaki Yutaka,"Historical, Slice of Life",OVA,1,5.63,289
9470,Kono Sora no Shita de,"Drama, Kids",OVA,1,6.33,54
6175,Konpeki no Kantai: Sourai Kaihatsu Monogatari,"Historical, Military",Special,1,6.45,164
7709,Konpora Kid,"Comedy, Kids, Sci-Fi",TV,26,5.75,72
9426,Koori no Kuni no Misuke,"Adventure, Kids",Movie,1,6.0,86
7830,Koro Koro Kuririn no Inaka no Nezumi Tokai no Nezumi,"Fantasy, Kids",OVA,1,5.65,99
6283,Korogashi Ryouta,"Action, Comedy, Seinen",OVA,3,5.9,96
10153,Korokoro Animal,Kids,TV,60,6.0,43
10165,Korokoro Animal 2,Kids,TV,51,4.67,45
9024,Kosys! Kochira Keihime Tetsudou: Kouhou System-ka,"Comedy, Slice of Life",ONA,2,4.6,189
12073,Kosys! Lite: Tsuyoku Suishou Bansaku no Sunglasses - Password Tsukai-mawashi no Jutsu,"Comedy, Slice of Life",ONA,1,5.4,48
4935,Kotatsu Neko,Comedy,TV,26,5.07,291
5444,Kotencotenco,"Adventure, Comedy, Fantasy, Kids, Magic",TV,52,6.18,102
11737,Koto Nakare Hero Gingerman,Comedy,TV,12,3.8,39
10897,Kotori Samba,"Comedy, Music",TV,240,6.75,74
11794,Kotowaza Gundam-san,"Comedy, Mecha, Parody",ONA,17,6.13,200
8248,Kotowaza House,"Comedy, Slice of Life",TV,773,5.63,110
1990,Kouchuu Ouja Mushiking Super Battle Movie: Yami no Kaizou Kouchuu,"Adventure, Fantasy",Movie,1,5.94,181
7683,Kouchuu Ouja Mushiking: Greatest Champion e no Michi,"Adventure, Fantasy",Movie,1,5.47,109
9118,Kougyou Aika Volley Boys,"Comedy, School, Seinen, Sports",OVA,2,5.64,83
4651,Koume-chan ga Iku!,"Comedy, Romance, Slice of Life",TV,12,5.9,375
8861,Kousagi Monogatari,"Comedy, Kids",Movie,1,6.2,67
7706,Koutetsu no Vendetta Episode 0,"Action, Mecha, Military, Sci-Fi",ONA,1,6.09,257
11464,Kozaru no Buranko,Kids,Movie,1,4.95,60
11930,Kubbe Kort Animasjon,Fantasy,ONA,24,5.64,44
11929,Kubbe no Ongakukai,"Fantasy, Music",ONA,1,4.62,55
9221,Kubire 3 Sisters,Comedy,Special,7,3.0,57
8141,Kuiba II: Dazhan Yuan Yang Jie,"Action, Adventure, Fantasy, Kids",Movie,1,7.0,166
8160,Kuiba III: Zhanshen Jueqi,"Action, Adventure, Fantasy, Kids",Movie,1,6.82,176
9748,Kujakuou: Sengoku Tensei,"Action, Demons, Historical, Supernatural",ONA,1,4.33,181
10426,Kujira,Adventure,Movie,1,5.74,77
4357,Kujira no Josephina,"Adventure, Fantasy",TV,23,6.53,158
5730,Kuma no Gakkou: Jackie to Katie,"Comedy, Kids",Movie,1,6.33,158
9743,Kuma no Minakuro to Kouhei Jiisan,"Drama, Kids",OVA,1,6.33,53
6511,Kuma no Puutarou,Comedy,TV,30,6.3,79
9010,Kumo ni Noru,"Action, Seinen",OVA,2,5.18,118
9719,Kumo no Ito,Fantasy,Movie,1,5.8,158
9537,Kumo no Ito (OVA),Fantasy,OVA,1,6.36,67
10138,Kumo no Ito (Special),Drama,Special,1,6.6,58
10804,Kumori Nochi Hare,"Drama, Kids",OVA,1,6.33,36
12201,Kuni-chan no Ikka Ranran,"Drama, Slice of Life",Movie,1,7.5,24
7730,Kunimatsu-sama no Otoridai,"Comedy, School, Sports",TV,46,6.88,95
4317,Kupu~!! Mamegoma!,Kids,TV,51,6.44,380
10536,Kuripuri*Kuripura,Comedy,Movie,1,3.2,104
11173,Kuro,"Kids, Music",Music,1,5.28,74
8034,Kuroi Ame ni Utarete,"Drama, Historical",Movie,1,6.25,156
10093,Kurokan,Sports,ONA,Unknown,6.64,120
9457,Kurumiwari Ningyou (2014),"Drama, Fantasy, Romance",Movie,1,7.0,136
7758,Kuruneko: Kurunekobin,"Comedy, Slice of Life",Special,4,6.71,162
7759,Kuruneko: Nyaalock Holmes no Bouken,"Comedy, Slice of Life",Special,4,6.7,183
11852,Kushimitama Samurai,"Action, Adventure, Drama, Historical, Samurai",Special,1,5.67,69
8699,KutsuDaru.,"Fantasy, Kids, School, Slice of Life",TV,48,6.03,339
11732,Kutsuya to Kobito,"Fantasy, Kids",Movie,1,5.06,47
7975,Kuwagata Tsumami,Comedy,ONA,84,6.5,68
9738,Kuzuryuugawa to Shounen,"Drama, Historical",OVA,1,7.75,61
8077,Kwaegeol Longman Narongi,"Adventure, Kids",TV,52,7.43,65
7676,Kyojin no Hoshi (Movie),"Drama, Sports",Movie,1,6.13,109
7677,Kyojin no Hoshi: Chizome no Kesshousen,"Drama, Sports",Movie,1,6.25,100
7679,Kyojin no Hoshi: Dai League Ball,"Drama, Sports",Movie,1,5.86,101
7678,Kyojin no Hoshi: Ike Ike Hyuuma,"Drama, Sports",Movie,1,6.57,100
7680,Kyojin no Hoshi: Shukumei no Taiketsu,"Drama, Sports",Movie,1,4.75,87
9836,Kyoro-chan no Jishin Youjin Hi no Youjin,"Drama, Fantasy, Kids",OVA,1,6.88,69
8324,Kyoufu no Kyou-chan,"Comedy, Parody",TV,7,4.58,66
7714,Kyoufu Shinbun,"Horror, Shounen",OVA,2,5.38,163
11014,Kyoufu! Zombie Neko,Comedy,TV,Unknown,5.71,911
9723,Kyouryoku Boukuusen,"Action, Historical, Military",Movie,1,3.57,104
10060,Kyouryou Pikora,"Adventure, Kids",Special,1,3.93,47
5118,Kyouryuu Wakusei,"Adventure, Fantasy, Historical, Sci-Fi",TV,60,6.5,138
9674,Kyoushitsu wa Obake ga Ippai/Boku wa Yuusha da zo,"Fantasy, Kids, Supernatural",OVA,1,6.5,45
7732,Kyubi no Kitsune to Tobimaru (Sesshoseki),"Demons, Fantasy",Movie,1,7.0,114
9589,Kyuumei Senshi Nanosaver,"Adventure, Shounen",TV,28,5.75,62
10343,L/R: Licensed by Royal Special,"Action, Adventure, Mystery, Police",Special,1,6.36,140
4511,La Vilaine LuLu,Comedy,Special,13,4.5,108
6000,Lan Mao,"Adventure, Comedy",TV,Unknown,6.04,177
10370,Lao Fu Zi Fan Dou Zhen Tan,"Comedy, Seinen",Movie,1,5.94,58
10368,Lao Fu Zi Shui Hu Chuan,"Comedy, Historical, Seinen",Movie,1,6.71,65
10371,Lao Fu Zi Zhi Xiao Shui Hu Chuan Qi,"Comedy, Seinen",Movie,1,6.15,60
11081,Larva 2nd Season,Comedy,TV,34,7.05,92
11082,Larva 3rd Season,Comedy,TV,26,7.09,60
10134,Learn to Love,Dementia,Movie,1,5.5,89
8981,Legend of Basara: Shinbashi Theater,Comedy,Special,1,6.31,163
10508,Legend of the Moles: The Frozen Horror,"Adventure, Fantasy, Kids",Movie,1,6.0,45
10512,Legend of the Moles: The Treasure of Scylla,"Adventure, Fantasy, Kids",Movie,1,7.2,44
4443,Lemon Angel YJ-ban,"Romance, School",OVA,2,5.71,217
9943,Lena lena,Slice of Life,TV,13,5.33,69
10824,"Letchu, Getchu, Saru Getchu",Comedy,TV,76,5.05,104
11347,"Letchu, Getchu, Saru Getchu Episode 0",Comedy,Special,1,3.52,54
8683,Licca-chan to Mahou no Kuni,"Fantasy, Kids",ONA,7,4.38,72
12038,Life!,"Comedy, Slice of Life",TV,Unknown,5.25,91
7556,Lightning Atom,"Action, Kids, Super Power",Movie,1,5.11,62
11546,Lina Poe Poe,Music,Music,1,3.93,69
7847,Linetown,Comedy,TV,50,6.18,369
6932,Little Charo,Slice of Life,TV,50,6.57,131
6933,Little Charo 2,Slice of Life,TV,50,6.3,103
7001,Little Charo: Touhoku-hen,Kids,TV,12,6.25,102
9277,"Little Polar Bear: Shirokuma-kun, Doko e?","Adventure, Fantasy, Kids",Movie,1,6.56,107
9278,"Little Polar Bear: Shirokuma-kun, Fune ni Noru","Adventure, Fantasy, Kids",OVA,1,5.78,109
9733,Little Twins,"Adventure, Kids",OVA,3,6.0,62
9734,Little Twins: Bokura no Natsu ga Tondeiku,"Adventure, Kids",Movie,1,6.71,61
10032,Liv &amp; Bell,"Adventure, Kids",Special,3,6.5,42
7603,Lolling Seutajeu,"Kids, Sports",TV,26,5.6,84
7604,Lolling Seutajeu (Movie),"Kids, Sports",Movie,1,6.0,63
11573,Long Zai Na Li,"Adventure, Comedy",Movie,1,7.5,40
10992,Lord of Vermillion III Special Anime Movie,"Action, Adventure, Fantasy",Special,1,5.39,112
11586,Love Will Find the Way Back Home,Music,Music,1,4.89,72
9068,Lovely Movie: Itoshi no Muco Season 2,Slice of Life,TV,22,5.58,293
9067,Lovely Movie: Itoshi no Muco Specials,Slice of Life,Special,3,4.67,166
10884,Lulin Da Maoxian,"Adventure, Fantasy",Movie,1,6.5,46
11889,Luo Xiao Hei Zhan Ji,"Comedy, Supernatural",ONA,Unknown,7.4,73
11219,Lupin Shanshei Pilot,"Comedy, Parody",Special,1,5.5,171
12022,Ma Shen,"Drama, Game",ONA,Unknown,6.0,306
5041,Maabou no Shounen Koukuu Tsuwamono,Historical,Movie,1,5.88,110
10334,Mabeob Chunjamun: Daemawangui Buhwaleul Magala,,Movie,1,4.6,41
10336,Mabeobsaui Adeul Koli,"Adventure, Comedy, Fantasy",TV,13,4.2,44
9700,Maboroshi Mabo-chan,"Adventure, Fantasy, Kids",TV,24,6.0,52
3879,Mach Girl,"Cars, Comedy",TV,26,5.47,222
8205,Machi Ichiban no Kechinbou,"Drama, Historical, Music, Supernatural",Special,1,5.61,117
7400,Machine Robo: Butchigiri Battle Hackers,"Action, Mecha, Sci-Fi",TV,31,6.22,239
4655,"Machine Robo: Leina, The Legend of Wolf Blade","Action, Martial Arts, Mecha, Super Power",OVA,3,6.25,248
10644,Made in Japan,Comedy,Movie,1,4.43,46
10718,Madou King Granzort: Nonstop Rabi,"Action, Comedy, Fantasy, Magic, Mecha, Sci-Fi, Shounen",Special,1,6.71,69
3312,Maegami Tarou,Adventure,Special,1,6.08,105
10980,"Maemilggot, Unsu Joeun Nal, Geurigo Bombom","Drama, Slice of Life",Movie,1,5.5,67
7365,Magical Hat,"Adventure, Comedy, Fantasy, Kids",TV,33,5.3,140
12111,Magical Music Train,Music,Music,1,3.53,61
9826,Magical Puuta no Hi Asobi wa Abunai yo,"Drama, Kids, Magic",OVA,1,6.2,41
7274,Magical Suite Prism Nana,Magic,OVA,7,7.93,6797
8801,Magical★Taruruuto-kun Movie,"Adventure, Comedy, Ecchi, Fantasy, Magic, School",Movie,1,6.0,77
8825,Magical★Taruruuto-kun: Moeru! Yuujou no Mahou Taisen,"Adventure, Comedy, Ecchi, Fantasy, Magic, School",Movie,1,6.6,91
8824,Magical★Taruruuto-kun: Sukisuki Takoyaki!,"Adventure, Comedy, Ecchi, Fantasy, Magic, School",Movie,1,6.5,86
3988,Mahjong Hishouden: Naki no Ryuu,"Action, Drama, Game, Seinen",OVA,3,6.39,344
8868,Mahou no Princess Minky Momo: Hitomi no Seiza - Minky Momo Song Special,"Magic, Music, Shoujo",Music,1,5.49,147
10483,Mahou no Princess Minky Momo: Yume wo Dakishimete Specials,"Magic, Shoujo",Special,3,6.0,95
11858,Mahou no Star Magical Emi: Finale! Finale!,"Comedy, Magic, Shoujo",OVA,1,6.0,107
11321,Mahou no Tenshi Creamy Mami no Otogibanashi,"Fantasy, Magic, Shoujo",Special,1,5.05,97
11322,Mahou no Tenshi Creamy Mami: Perfect Memory,"Parody, Shoujo, Slice of Life",OVA,1,5.0,95
8648,Mahou no Yousei Persia Pilot,Magic,Special,1,5.09,151
5407,Mahoutsukai Haley no Speed Story,"Fantasy, Kids, Magic",Movie,1,6.06,256
11765,Mahoutsukai Precure! Movie,"Action, Fantasy, Magic, School, Shoujo, Slice of Life",Movie,1,7.71,514
8306,Maji,"Drama, Shounen",OVA,3,6.17,109
10366,Majin Sentai Death Ranger: Ubawareta Pudding!,"Action, Comedy",ONA,1,3.79,111
5562,Majo Demo Steady,"Comedy, Ecchi, Magic, Romance",OVA,1,5.45,177
5929,Mak Dau BoloYao WongZi,Comedy,Movie,1,7.18,102
10330,Mak Dau Dang Dang Ban wo Xin,Comedy,Movie,1,6.11,56
5928,Mak Dau Goo Si,Comedy,Movie,1,7.02,136
10331,Mak Dau wo He wo Mama,Comedy,Movie,1,6.25,56
5930,Mak Dau Xiang Dang Dang,Comedy,Movie,1,6.81,103
9835,Makehen de! Roku-nen San-kumi no Hanshin Daishinsai,"Drama, Historical, Kids",OVA,1,8.0,37
10805,Makeruna! Senta: Sayonara Ijime Mushi,"Drama, Kids",OVA,1,6.0,35
9293,Makiba no Shoujo Katori Specials,"Adventure, Drama, Historical, Slice of Life",Special,2,6.5,85
8274,Makkuro na Obentou,"Drama, Historical",Movie,1,7.67,103
11300,Mako-chan no Koutsuu Anzen,"Drama, Kids",Movie,1,3.77,39
5362,Makoto-chan,Comedy,Movie,1,5.41,160
9939,Maku,Dementia,Movie,1,6.18,86
10177,Malay Oki Kaisen,"Historical, Military",Movie,1,4.21,85
10732,Malta no Bouken,"Kids, Slice of Life",TV,12,5.33,34
9466,Mama Ohanashi Kikasete,"Fantasy, Kids",TV,15,7.4,59
11950,Mameshi-Pamyu-Pamyu,"Comedy, Parody",Special,9,5.26,110
11951,Mameshiba Bangai-hen,"Comedy, Music",Special,4,5.62,117
11941,Mameshiba Gakuen,"Comedy, School",Special,Unknown,5.13,146
11998,Mameshiba the DVD Green Pea-shiba no Kutsujoku,Comedy,OVA,4,5.5,111
11946,Mameshiba x Gaist Crusher Collab CM,"Comedy, Fantasy, Parody",Special,1,5.08,128
6721,Mameushi-kun,"Comedy, Fantasy, Kids",TV,52,6.56,72
10750,Mameushi-kun no Koutsuu Anzen,"Drama, Kids",OVA,1,6.0,35
6566,Mamimume★Mogacho,Kids,TV,13,6.55,95
9091,Manabu no Natsuyasumi,"Fantasy, Kids",OVA,1,4.75,93
7585,Mandalaya no Ryouta: Kukidani Onsen Enshou Soudou Tan,"Comedy, Ecchi, Seinen",OVA,2,5.06,80
9033,Manga Aesop Monogatari,"Adventure, Fantasy, Kids",Movie,1,5.87,81
2868,Manga Aesop Monogatari (TV),"Comedy, Fantasy, Kids",TV,52,6.5,175
6092,Manga Doushite Monogatari,"Adventure, Comedy, Kids",TV,100,6.67,140
10398,Manga Doushite Monogatari OVA,"Adventure, Comedy, Kids",OVA,2,5.44,49
6091,Manga Hajimete Monogatari,"Adventure, Comedy, Historical",TV,305,6.36,169
10377,Manga Hajimete Monogatari OVA,"Adventure, Comedy, Historical",OVA,1,5.8,52
6094,Manga Hajimete Omoshiro Juku,"Adventure, Kids",TV,110,6.68,162
10489,Manga Hajimete Omoshiro Juku OVA,"Adventure, Kids",OVA,4,6.11,48
8280,Manga Hana no Kakarichou,"Comedy, Seinen, Slice of Life",Movie,1,7.33,56
8262,Manga Ijin Monogatari,Historical,TV,46,6.87,141
8833,Manga Jinbutsushi,Historical,TV,365,6.91,71
8275,Manga Kodomo Bunko,"Drama, Fantasy, Kids",TV,51,6.14,84
11831,Manga Kotowaja Jiten,"Comedy, Historical",TV,88,6.5,37
6649,Manga Mitokoumon,Historical,TV,46,7.15,169
6093,Manga Naruhodo Monogatari,"Adventure, Kids",TV,102,6.74,115
10433,Manga Naruhodo Monogatari OVA,"Adventure, Kids",OVA,5,6.67,50
5947,Manga Nihon Emaki,Historical,TV,46,6.17,122
6345,Manga Nihon Keizai Nyuumon,Drama,TV,25,6.67,86
6521,Manga Nihonshi,Historical,TV,52,6.2,114
8718,Manga Nihonshi (NHK Han),Historical,TV,40,7.55,188
6155,Manga Nippon Mukashibanashi,Historical,TV,12,5.95,174
6156,Manga Nippon Mukashibanashi (Movie),Historical,Movie,1,6.05,110
9197,Manzai Taikouki,"Comedy, Historical, Seinen",Movie,1,5.14,53
9765,MapleStory Special,"Action, Comedy, Fantasy, Kids",Special,1,5.46,152
4408,Marin to Yamato: Fushigi na Nichiyoubi,Kids,OVA,1,5.69,137
7539,Marin X,"Action, Adventure, Mecha, Sci-Fi, Shounen",Movie,1,4.08,76
4834,Marine Snow no Densetsu,Sci-Fi,Special,1,6.32,184
6318,Mars,"Action, Mecha, Sci-Fi, Shounen",OVA,2,6.0,183
8178,Marude Dameo,"Comedy, Sci-Fi, Shounen",TV,47,6.2,73
10283,Marude Sekai,Music,Music,1,3.93,79
7491,Mashin Eiyuuden Wataru: Soukaizan Eiyuu Densetsu,"Action, Adventure, Comedy, Fantasy, Mecha, Sci-Fi, Shounen",OVA,1,7.0,115
11867,Mask Masters,"Action, Adventure",TV,26,8.0,53
11244,Master of Torque 3,"Action, Sci-Fi",ONA,1,4.83,167
10686,Matsubara-kun,Comedy,ONA,5,4.59,84
12068,Matsubara-kun: Mackie E no Ouen Message,Comedy,ONA,1,3.38,48
9696,Mattsu to Yanma to Moburi-san 2: Suigun Otakara to Nazotoki no Shimajima,"Fantasy, Magic",ONA,1,4.95,168
9333,Maya no Isshou,"Drama, Historical, Slice of Life",Movie,1,8.75,66
6133,Mayutoro The Toons,"Comedy, Fantasy, Kids",TV,33,5.38,76
10139,Maze Maze Wien,Dementia,Movie,1,5.9,59
5383,Maze☆Bakunetsu Jikuu: Tenpen Kyoui no Giant,"Adventure, Comedy, Fantasy, Mecha, Shounen",Movie,1,6.22,381
5932,McDull and Chinese Culture,"Comedy, Historical",TV,5,6.79,90
5931,"McDull, the Alumni",Comedy,Movie,1,6.38,83
6609,Me wo Samase Toragorou,Kids,Special,1,5.67,69
9509,Mebae no Ashita,"Drama, Kids",OVA,1,8.33,45
10806,Mebuki,"Drama, Kids",OVA,1,7.0,34
7562,Mecha Robot Corps 3,"Action, Adventure, Mecha, Shounen",Movie,1,4.31,82
5726,Mecha☆Afro-kun,Comedy,OVA,1,6.25,183
4722,Mechakko Dotakon,"Comedy, Sci-Fi",TV,28,6.36,125
9132,Mechano: Scientific Attack Force,"Comedy, Dementia, Fantasy, Horror, Music, Parody",OVA,3,2.55,120
9326,Megumi to Taiyou II: Kajuu Gummi Tweet Mystery - Kieta Sapphire Roman no Nazo,Mystery,Special,1,4.94,154
9356,Megumi to Taiyou III: Kajuu Gummi Tweet Fantasy - Timeline World,Fantasy,Special,1,4.94,128
9325,Megumi to Taiyou: Kajuu Gummi Tweet Love Story,"Romance, Slice of Life",Special,1,5.36,232
9533,Meiji Ishin wo Tsukuriageta Hitobito,"Drama, Historical, Kids, Samurai",OVA,1,5.0,52
11720,Meiji Tokyo Renka Movie: Hanakagami no Fantasia,"Fantasy, Harem, Historical, Romance, Shoujo",Movie,1,6.22,766
9299,Meiken Lassie Specials,"Adventure, Slice of Life",Special,2,6.38,69
11713,Meikyoku to Dai Sakkyokka Monogatari,"Historical, Music",OVA,9,7.25,44
3510,Meimon! Daisan Yakyuubu,"Action, Shounen, Sports",TV,40,6.44,214
10317,Meisaku World,"Adventure, Fantasy, Historical, Kids, Magic, Supernatural",TV,39,8.0,42
8145,Meitantei Hangyodon: Kaitou Ruzu Arawaruno-kan,"Kids, Mystery",OVA,1,4.05,67
8469,Meitantei Rascal,"Adventure, Kids, Mystery",TV,12,5.52,162
9621,Mellow,"Comedy, School, Seinen",OVA,1,6.23,122
7873,Meoteoldosa,"Action, Adventure, Fantasy, Magic, Shounen",Movie,1,5.89,71
7883,Meoteoldosawa 108 Yogoe,"Action, Adventure, Fantasy, Shounen",Movie,1,5.44,67
7882,Meoteoldosawa Ttomae,"Action, Adventure, Fantasy, Magic, Shounen",Movie,1,5.38,66
5092,Michi,Drama,Movie,4,8.0,187
7490,Michitekuru Toki no Mukou ni,"Adventure, Fantasy, Romance",Special,1,6.9,126
3328,Microid S,"Action, Sci-Fi",TV,26,6.08,160
5146,Midnight Horror School,Comedy,TV,52,6.9,328
10656,Midori no Makibao Compilation OVA,"Comedy, Sports",OVA,1,5.56,50
4412,Midoriyama Koukou Koushien-hen,"Comedy, School, Sports",OVA,10,7.26,138
5418,Midoriyama Koukou Koushien-hen (Movie),"Comedy, School, Sports",Movie,1,6.08,93
9527,Mienu Me ni Kanjita Kumotoriyama no Asahi,"Drama, Kids",OVA,1,9.0,47
9629,Mii-chan no Tenohira,"Drama, Historical",Movie,1,8.33,51
10915,Miira no Yume,Dementia,Movie,1,2.97,98
9476,Miitsuketa!,"Drama, Kids",OVA,1,7.67,48
9390,Mikan Enikki Specials,"Comedy, Shoujo, Slice of Life",Special,2,7.0,116
6733,Mikeneko Holmes no Yuurei Joushu,"Comedy, Drama, Mystery",OVA,1,6.53,105
8299,Mikosuri Han-Gekijou,"Comedy, Parody",OVA,1,5.43,60
10084,Mikuni no Tame Ni,"Historical, Military",Movie,1,4.14,96
8125,Milk House Dreaming: Ai no Shiki,"Music, Shoujo",OVA,1,4.81,122
7580,Milky Passion: Dougenzaka - Ai no Shiro,"Josei, Romance",OVA,1,5.47,196
11379,Mim Mam Mint,Comedy,TV,Unknown,4.1,228
11035,Mimizu Monogatari,Dementia,Movie,1,3.39,139
9557,Mimizuku to Tsuki-sama,"Drama, Kids",OVA,1,5.8,43
9525,Mina no Bousai Mura Dzukuri,"Drama, Kids",OVA,1,5.0,40
9521,Mina no Egao,"Drama, Kids",OVA,1,6.22,52
9524,Mina no Mura no Gomi Soudou,"Drama, Kids",OVA,1,5.5,40
9522,Mina no Mura to Kawa,"Drama, Kids",OVA,1,6.0,42
9523,Mina no Mura to Mori,"Drama, Kids",OVA,1,6.2,43
11406,Minami no Kuni kara Kita Tegami,"Kids, Music",Music,1,5.8,43
9292,Minami no Niji no Lucy Specials,"Adventure, Drama, Slice of Life",Special,2,7.6,93
10169,Minamo,,Movie,1,4.04,106
9536,Minamoto no Yoritomo to Bushi no Yononaka,"Drama, Historical, Kids, Samurai",OVA,1,7.67,49
5014,Mini Moni Yaru no da Pyon!,Comedy,TV,66,4.78,146
10960,Mini Van 2nd Season,"Comedy, Game, Parody, Slice of Life",TV,26,6.1,373
7864,Mini Yon Soldier Rin!,"Action, Adventure, Mecha, Shounen",OVA,1,4.8,63
12184,Minna de Bokumetsu Inshu Unten,Drama,Special,1,4.56,48
